,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Item_Fat_Content_regular,Outlet_Location_Type_tier 2,Outlet_Location_Type_tier 3,Outlet_Type_supermarket type1,Outlet_Type_supermarket type2,Outlet_Type_supermarket type3,encoderItem_Type,encoderOutlet_Identifier,Item_Outlet_Sales
279,-0.061205869508581305,-0.43384242775512943,-0.2295029679149048,-1.5365768161712994,1.0,0,0,1,0,0,1,1.2224244671072615,0.360736503901998,3668.558
5940,-0.061205869508581305,-1.1675649951895377,-0.3776764440788895,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.7425615644466753,0.360736503901998,2780.3808
6700,0.6489718613967241,0.32164436285458303,-0.45125714270830747,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.43564274084668864,0.2369319391378871,2572.6512
2298,-0.9382753671766335,0.8204129035706151,-1.6241252797409838,0.4968357435431599,1.0,0,1,0,1,0,0,-0.35450328173404844,0.35121307584322026,609.207
2403,-0.061205869508581305,2.682114734452559,-1.530780217429049,-1.5365768161712994,2.0,0,0,0,0,0,0,1.2224244671072615,-2.620096478495438,175.7712
7620,-0.061205869508581305,-0.4792498025068394,0.5147337388803892,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.35450328173404844,0.360736503901998,6183.9504
6684,1.5366940250283563,0.36360759001185405,-0.9635420189064177,0.018385729492698916,1.0,1,0,1,0,0,0,1.324730741640591,-2.6105730504366607,157.1288
3901,0.42408224661004423,0.7015528671487058,-1.4134975673415306,1.3341232681314665,1.0,1,0,1,0,1,0,1.2224244671072615,0.3702599319607758,615.1992
3809,-0.061205869508581305,1.956917496083499,1.3932374452379037,-1.5365768161712994,2.0,0,0,0,0,0,0,1.2224244671072615,-2.620096478495438,916.1408
6525,-0.842401373504417,-0.7544086131818273,0.885250701605332,1.3341232681314665,1.0,0,0,1,0,1,0,-0.43564274084668864,0.3702599319607758,2138.5496
5979,1.1460962730304378,2.2439884261377503,-0.4363802233588844,0.13799823300531416,1.0,0,0,0,1,0,0,1.324730741640591,0.3893067880783313,1727.751
7795,1.5958755026037985,-0.359714786100588,-1.52863115114628,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.7425615644466753,0.2369319391378871,605.878
3827,1.1224236820002615,-1.1365181132707005,0.33663987938759715,-1.2973518091460687,0.0,0,0,1,1,0,0,1.2224244671072615,0.2369319391378871,1787.0072
6175,-1.0661073587395884,2.5309798815498143,0.09461530145910309,1.0948982611062361,1.0,0,1,0,1,0,0,-0.3827257022949668,0.3702599319607758,3089.9778
8384,-0.6530206452630025,-0.40497230905280457,-1.6790369659080147,-1.2973518091460687,0.0,1,0,1,1,0,0,1.2224244671072615,0.2369319391378871,633.8416
2912,-0.061205869508581305,-1.3425266333251322,-0.9870568395444078,-1.5365768161712994,2.0,1,0,0,0,0,0,-0.3827257022949668,-2.620096478495438,399.48
4835,-0.061205869508581305,-0.005223032212970787,0.08294116345508842,-1.5365768161712994,1.0,0,0,1,0,0,1,-1.0706472034673504,0.360736503901998,4026.7584
6549,0.7910074075777851,0.7944264000703526,-0.6090805990660085,1.0948982611062361,1.0,0,1,0,1,0,0,-0.3827257022949668,0.3702599319607758,2063.98
3274,0.5779540883061939,-0.868728306421364,-0.6197426581648737,1.3341232681314665,1.0,0,0,1,0,1,0,0.31577920658776115,0.3702599319607758,1025.332
4158,1.1224236820002615,-0.18672966383371117,-1.6044025522159573,0.7360607505683904,2.0,0,1,0,1,0,0,0.2311119449050061,0.28454907943177593,796.9626
7730,-0.1322236425991116,2.4823363691909295,-1.6533730789872554,0.018385729492698916,1.0,0,0,1,0,0,0,-0.43564274084668864,-2.6105730504366607,176.437
171,0.8856977716984931,1.1817451446452978,0.5210976654137163,1.0948982611062361,1.0,0,1,0,1,0,0,1.324730741640591,0.3702599319607758,3823.0236
7737,-0.061205869508581305,-0.207097597636513,1.3127451444650942,-1.5365768161712994,1.0,1,0,1,0,0,1,-1.5433727478627322,0.360736503901998,6501.8699
4293,-0.889746555564771,0.30893844171327867,-1.4678615778984965,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,425.4462
8358,-0.061205869508581305,-1.0208447224953272,-0.292379971287967,-1.5365768161712994,2.0,0,0,0,0,0,0,-1.0388969803363173,-2.620096478495438,121.1756
5674,1.0632422044248193,-0.9203079242111043,-0.9892059058271772,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.7762077174903081,0.64643934566533,1288.9888
7497,-1.2815279371141977,-0.5653367965321248,-1.0408731744913091,1.0948982611062361,1.0,0,1,0,1,0,0,-0.43564274084668864,0.3702599319607758,1956.1204
8207,0.8028437030928738,-0.3347204629265856,0.21994654106763367,0.4968357435431599,1.0,1,1,0,1,0,0,1.324730741640591,0.35121307584322026,3354.3004
3866,-0.061205869508581305,-0.8257539235969076,0.19327057524172492,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.7425615644466753,0.360736503901998,6072.096
309,1.4775125474529143,0.6436313988093529,1.514312188438386,0.7360607505683904,2.0,0,1,0,1,0,0,1.324730741640591,0.28454907943177593,3038.0454
1827,-0.061205869508581305,2.682114734452559,-0.26304889972671464,-1.5365768161712994,2.0,0,0,0,0,0,0,1.2224244671072615,-2.620096478495438,245.0144
6946,-1.3750346716833963,-0.1951187770588459,1.306339581774277,1.0948982611062361,1.0,1,1,0,1,0,0,-1.5433727478627322,0.3702599319607758,4026.7584
6796,-0.061205869508581305,0.1370607893440414,0.5989764966086726,-1.5365768161712994,1.0,0,0,1,0,0,1,-1.9208476228650142,0.360736503901998,6501.8699
7629,1.7734199353301248,-0.9045644493876771,-1.0313064666125733,-0.10122677401991632,2.0,0,0,0,1,0,0,0.31577920658776115,0.64643934566533,772.328
1981,1.264459228181322,-0.3281187898516628,0.09512134091167762,0.13799823300531416,1.0,0,0,0,1,0,0,1.324730741640591,0.3893067880783313,3563.3616
4914,1.2762955236964106,2.4184998311841173,-0.48324332000490344,-1.2973518091460687,0.0,1,0,1,1,0,0,-0.35450328173404844,0.2369319391378871,2087.283
8068,-1.745510721305664,-0.46473787659606297,0.41236964429978396,0.7360607505683904,2.0,0,1,0,1,0,0,-0.7425615644466753,0.28454907943177593,1989.4104
1779,-0.061205869508581305,-1.0414314682651844,-0.8233754961059545,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.3827257022949668,0.360736503901998,2319.6472
7170,-1.798774051123562,-0.838428629891668,-0.7178502563374309,0.13799823300531416,1.0,1,0,0,1,0,0,-1.5433727478627322,0.3893067880783313,1166.4816
111,-0.9394589967281421,-1.2294656171642229,-0.6106403535812224,1.0948982611062361,1.0,0,1,0,1,0,0,0.2311119449050061,0.3702599319607758,2732.4432
1539,-0.013860687448227358,-0.8573245372469327,1.3244609186265988,1.3341232681314665,1.0,1,0,1,0,1,0,-1.0388969803363173,0.3702599319607758,2475.4444
7254,1.8562740039357433,2.15009560525995,0.6932920016682659,0.13799823300531416,1.0,0,0,0,1,0,0,-0.3827257022949668,0.3893067880783313,1844.266
1758,-0.061205869508581305,-1.3425266333251322,-0.4901549221482953,-1.5365768161712994,2.0,0,0,0,0,0,0,0.2311119449050061,-2.620096478495438,108.5254
6878,0.27021040491389464,-0.7235489381979198,1.208821295369275,0.13799823300531416,1.0,0,0,0,1,0,0,1.324730741640591,0.3893067880783313,2588.6304
1538,-0.6305316837843343,0.875463427471272,0.13089961132123765,1.0948982611062361,1.0,0,1,0,1,0,0,1.2224244671072615,0.3702599319607758,1330.2684
5261,-0.7240384183535328,-0.032218986885508547,-0.3712708813880724,0.7360607505683904,2.0,1,1,0,1,0,0,1.324730741640591,0.28454907943177593,810.9444
4988,-0.8672575940861028,-0.3750368399595912,-1.4167003486869394,0.7360607505683904,2.0,1,1,0,1,0,0,0.2311119449050061,0.28454907943177593,615.1992
970,-0.842401373504417,2.243511804181544,-0.580297203114821,0.13799823300531416,1.0,0,0,0,1,0,0,1.2224244671072615,0.3893067880783313,1998.7316
7395,-0.6530206452630025,-0.2390751543122692,-1.4529846585490733,0.018385729492698916,1.0,0,0,1,0,0,0,-0.3827257022949668,-2.6105730504366607,303.6048
7838,0.5069363152156632,1.9720981179371428,0.7253198151223522,0.7360607505683904,2.0,1,1,0,1,0,0,-0.3827257022949668,0.28454907943177593,1844.266
1188,1.2171140461209686,0.16669018865245985,0.2700540552165515,1.3341232681314665,1.0,0,0,1,0,1,0,-0.3827257022949668,0.3702599319607758,778.986
5230,-1.0945144679758008,0.35979350541370525,0.14050795535746347,1.0948982611062361,1.0,0,1,0,1,0,0,-0.43564274084668864,0.3702599319607758,1921.4988
7164,-0.061205869508581305,-0.7189941170768541,1.1208280806855184,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.35450328173404844,0.360736503901998,6501.8699
8392,-1.4425015561194003,0.45224017530886623,-0.563735620777713,0.13799823300531416,1.0,1,0,0,1,0,0,0.2311119449050061,0.3893067880783313,836.2448
2441,1.1816051595757036,-0.9708765300862421,-0.6985919321074887,1.3341232681314665,1.0,0,0,1,0,1,0,-0.7425615644466753,0.3702599319607758,1332.9316
7462,-0.41629473496123404,-1.3425266333251322,0.4006538701382794,1.3341232681314665,1.0,1,0,1,0,1,0,1.324730741640591,0.3702599319607758,1973.4312
4173,-0.9205209239040006,0.5660397717039508,-1.3745997879015428,-1.2973518091460687,0.0,0,0,1,1,0,0,0.31577920658776115,0.2369319391378871,764.3384
5513,-0.061205869508581305,-0.4267862500856629,-1.2951612021913725,-1.5365768161712994,1.0,0,0,1,0,0,1,0.31577920658776115,0.360736503901998,2192.4794
3504,0.5542814972760166,0.5525914506169863,1.3884332732197906,1.0948982611062361,1.0,0,1,0,1,0,0,1.2224244671072615,0.3702599319607758,4122.6336
262,-0.8459522621589437,-0.324778020900317,1.6955671931190968,1.0948982611062361,1.0,1,1,0,1,0,0,0.2311119449050061,0.3702599319607758,1225.072
198,-0.061205869508581305,0.6836383381399104,-1.2429046217596853,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.35450328173404844,0.360736503901998,2105.2596
2288,-1.0270475835397967,-0.7859693900479746,0.1799117742500258,0.13799823300531416,1.0,0,0,0,1,0,0,-1.0706472034673504,0.3893067880783313,2439.4912
721,-0.061205869508581305,-0.41340003011445403,0.10051482469734592,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.35450328173404844,0.360736503901998,3499.4448
2220,0.7673348165476088,-0.8293729770124078,-0.6916803299640971,0.13799823300531416,1.0,1,0,0,1,0,0,1.324730741640591,0.3893067880783313,1255.033
3923,-0.1322236425991116,-0.26454404583415286,0.8090148972405702,0.7360607505683904,2.0,0,1,0,1,0,0,0.31577920658776115,0.28454907943177593,3415.554
3876,-0.36894955290088005,-0.3610686479250904,0.6442798387394773,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,5033.448
7974,0.06899338115739152,-0.44379205741053646,0.6815762275067608,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,1830.95
7485,-0.061205869508581305,-0.8045996015581188,-0.9849077732616387,-1.5365768161712994,1.0,0,0,1,0,0,1,0.2311119449050061,0.360736503901998,1901.5248
8497,0.18735633630827578,-0.33196256962619475,0.15167605390890315,0.7360607505683904,2.0,0,1,0,1,0,0,1.324730741640591,0.28454907943177593,2247.075
3882,-0.3571132573857919,-0.8635742834631578,0.6730215985331744,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.35450328173404844,0.64643934566533,3307.6944
2018,-0.40445843944614546,-1.3425266333251322,-1.5334769593218833,0.4968357435431599,1.0,0,1,0,1,0,0,-0.35450328173404844,0.35121307584322026,181.0976
4468,2.0101458456318935,0.07081748398828897,1.8863472695210528,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.3827257022949668,0.64643934566533,6501.8699
7691,-1.6792274664211688,0.34028309683927677,-1.662517019728397,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.43564274084668864,0.2369319391378871,849.5608
431,1.7497473442999476,-1.0961907494331549,0.7055554514398352,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.3827257022949668,0.64643934566533,4997.4948
7976,-1.8520373809414596,0.30185100812510207,1.4039411404942592,0.4968357435431599,1.0,1,1,0,1,0,0,-1.5433727478627322,0.35121307584322026,2504.7396
5339,1.3354770012718529,-0.8124093508025347,-0.8233754961059545,0.4968357435431599,1.0,0,1,0,1,0,0,-1.0388969803363173,0.35121307584322026,892.172
3084,1.5722029115736214,-0.7096169307421099,-0.872429295192233,1.3341232681314665,1.0,1,0,1,0,1,0,-0.3827257022949668,0.3702599319607758,2336.958
3258,1.7142384577546828,-0.8290654491657019,-0.0018909060407496445,0.018385729492698916,1.0,0,0,1,0,0,0,-0.7425615644466753,-2.6105730504366607,567.2616
1617,-1.122921577212013,-0.23712369246511958,0.23642485108976102,0.018385729492698916,1.0,1,0,1,0,0,0,-0.3827257022949668,-2.6105730504366607,311.5944
4352,1.0395696133946422,0.15633579279614676,-0.9870152033869175,0.4968357435431599,1.0,0,1,0,1,0,0,-0.3827257022949668,0.35121307584322026,1635.8706
7293,0.22286522285354113,-0.8361026720303264,-0.8505991375419278,0.018385729492698916,1.0,1,0,1,0,0,0,-0.3827257022949668,-2.6105730504366607,178.4344
106,-0.558330281142295,1.0515022242456251,0.36171445454080126,-1.2973518091460687,0.0,1,0,1,1,0,0,-0.43564274084668864,0.2369319391378871,1794.331
6771,0.9093703627286693,0.09698129603135294,1.2387000425405919,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.35450328173404844,0.2369319391378871,3894.93
6229,0.057157085642302936,-1.0926438187420375,0.7962037718589355,1.0948982611062361,1.0,0,1,0,1,0,0,-1.7762077174903081,0.3702599319607758,4174.566
1226,-0.8199124120257493,0.8974618852121539,-1.5633140703357098,0.7360607505683904,2.0,1,1,0,1,0,0,-1.0706472034673504,0.28454907943177593,426.112
1039,-0.061205869508581305,0.17467794466650846,-0.7444429498483588,-1.5365768161712994,1.0,0,0,1,0,0,1,0.31577920658776115,0.360736503901998,1850.924
2522,-0.061205869508581305,-1.3425266333251322,-0.31210269881299335,-1.5365768161712994,1.0,0,0,1,0,0,1,-1.0706472034673504,0.360736503901998,2396.88
7810,1.8562740039357433,1.1569129333124906,-0.3328791414006591,0.13799823300531416,1.0,1,0,0,1,0,0,0.2311119449050061,0.3893067880783313,2003.3922
2413,-1.107534393042398,0.35925112691892414,-1.3127348634336298,1.0948982611062361,1.0,1,1,0,1,0,0,0.2311119449050061,0.3702599319607758,171.7764
3574,0.6726444524269009,-0.7758526377470589,0.4907545149473148,-1.2973518091460687,0.0,1,0,1,1,0,0,-0.3827257022949668,0.2369319391378871,1867.569
513,1.264459228181322,1.980561037845487,-1.644860086171159,0.4968357435431599,1.0,0,1,0,1,0,0,1.324730741640591,0.35121307584322026,219.714
1725,0.5542814972760166,0.9759287601857766,-1.6726314032171974,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.0706472034673504,0.64643934566533,1193.1136
7085,0.6252992703665474,0.2128094878022832,2.0021118012508476,0.7360607505683904,2.0,1,1,0,1,0,0,-0.43564274084668864,0.28454907943177593,4482.1656
7375,-0.6056754632026485,1.6715111182572775,-0.6112296653487777,1.3341232681314665,1.0,0,0,1,0,1,0,-1.0388969803363173,0.3702599319607758,1557.972
5774,-0.2979317798103498,1.619624999424994,1.5835947545022657,0.13799823300531416,1.0,1,0,0,1,0,0,-0.35450328173404844,0.3893067880783313,3346.3108
1822,0.5069363152156632,-0.42028391004543236,-0.00399833616602839,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.7425615644466753,0.64643934566533,1404.838
6887,1.6195480936339748,0.030921624332044075,0.5429278230640215,-1.2973518091460687,0.0,0,0,1,1,0,0,1.2224244671072615,0.2369319391378871,1587.933
4729,-1.3229549714170072,0.12308187747408277,-0.45930573222931936,1.3341232681314665,1.0,0,0,1,0,1,0,-1.0706472034673504,0.3702599319607758,2277.036
2677,-1.0661073587395884,-1.3425266333251322,0.0818041760774684,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.3827257022949668,0.2369319391378871,3384.2614
3704,-1.4022581513680998,-0.4934321037453305,-0.5989245794197177,0.13799823300531416,1.0,1,0,0,1,0,0,1.2224244671072615,0.3893067880783313,820.2656
7545,1.4775125474529143,0.6520993295220109,1.5047038444021603,1.3341232681314665,1.0,0,0,1,0,1,0,1.324730741640591,0.3702599319607758,1635.8706
1964,1.8562740039357433,-0.3652619723726628,1.1939027398623616,0.4968357435431599,1.0,1,1,0,1,0,0,-0.35450328173404844,0.35121307584322026,5145.3024
1339,-0.2505865977499958,1.0225643570046505,0.9492230561985239,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.0706472034673504,0.64643934566533,2380.9008
8186,1.5011851384830905,-1.2272911334529515,1.3719549631976633,1.3341232681314665,1.0,1,0,1,0,1,0,-1.825596953471915,0.3702599319607758,1579.9434
8463,-0.061205869508581305,-0.4589573798821568,-1.648104503674058,-1.5365768161712994,1.0,0,0,1,0,0,1,-1.825596953471915,0.360736503901998,810.9444
301,-0.061205869508581305,0.8076944554185268,-0.2444631595793086,-1.5365768161712994,2.0,1,0,0,0,0,0,1.324730741640591,-2.620096478495438,254.3356
7773,-0.5121687286334501,-1.3425266333251322,0.25083736714409993,-0.10122677401991632,2.0,1,0,0,1,0,0,1.2224244671072615,0.64643934566533,1869.5664
5945,1.8562740039357433,-1.3425266333251322,-0.9939268055303093,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.35450328173404844,0.64643934566533,1607.907
5913,1.4538399564227371,1.311271396811626,0.8015556194871135,-1.2973518091460687,0.0,0,0,1,1,0,0,0.31577920658776115,0.2369319391378871,1890.872
7071,0.41224595109495565,-0.11567695153281213,0.6271705807923045,1.0948982611062361,1.0,0,1,0,1,0,0,0.31577920658776115,0.3702599319607758,5070.7328
2642,-0.061205869508581305,-1.204380236997079,-0.24598127793703214,-1.5365768161712994,1.0,0,0,1,0,0,1,-1.7762077174903081,0.360736503901998,3202.498
5555,-1.0081095107156552,-0.22362920626300378,-0.16658432838435225,-0.10122677401991632,2.0,1,0,0,1,0,0,-1.5433727478627322,0.64643934566533,1557.972
8159,1.2407866371511458,2.3271487613304758,0.29458095475969076,1.3341232681314665,1.0,0,0,1,0,1,0,-0.35450328173404844,0.3702599319607758,1571.288
310,1.7497473442999476,-1.0387864823505155,0.8500617429633271,0.7360607505683904,2.0,1,1,0,1,0,0,-0.35450328173404844,0.28454907943177593,3848.324
2783,1.35914959230203,-1.0821449926122095,-0.3137457256431879,0.4968357435431599,1.0,0,1,0,1,0,0,0.31577920658776115,0.35121307584322026,2680.5108
6331,-1.7561633872692435,-0.819704322048061,1.612925826063518,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.35450328173404844,0.2369319391378871,3124.5994
1322,-1.294547862180795,1.1275737704686792,0.03544711888402429,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.7762077174903081,0.64643934566533,3149.234
3708,0.6489718613967241,2.198987747978772,-0.406459840030077,-1.2973518091460687,0.0,0,0,1,1,0,0,1.324730741640591,0.2369319391378871,683.1108
3734,0.42408224661004423,0.1404411723999812,1.9284894664639394,0.4968357435431599,1.0,0,1,0,1,0,0,0.31577920658776115,0.35121307584322026,2878.2534
5895,0.1518474497630104,1.9375103634717474,0.11332595007898016,-0.10122677401991632,2.0,1,0,0,1,0,0,1.324730741640591,0.64643934566533,4082.6856
6347,-0.061205869508581305,-0.6922882756524241,0.524342082916615,1.3341232681314665,1.0,1,0,1,0,1,0,-0.43564274084668864,0.3702599319607758,1030.6584
8496,-1.287446084871742,-0.8969824658426142,0.7178189012114051,1.0948982611062361,1.0,1,1,0,1,0,0,-2.058431923099491,0.3702599319607758,3715.164
8055,0.5306089062458399,0.6116476402364548,0.2998911662303784,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.43564274084668864,0.64643934566533,2852.2872
2965,-0.0020243919331391857,-0.6583795673158552,0.49817215654328123,1.3341232681314665,1.0,0,0,1,0,1,0,1.2224244671072615,0.3702599319607758,3276.4018
7850,0.5306089062458399,-0.9334971826078386,-0.17779406309328227,-1.2973518091460687,0.0,1,0,1,1,0,0,0.2311119449050061,0.2369319391378871,3505.437
1588,-0.061205869508581305,-0.03541351838801353,-1.0531366242628788,-1.5365768161712994,2.0,0,0,0,0,0,0,0.2311119449050061,-2.620096478495438,74.5696
6438,-1.6378004321183592,-0.33290458030106884,0.7353925624536621,0.018385729492698916,1.0,1,0,1,0,0,0,-1.5433727478627322,-2.6105730504366607,563.2668
5849,-1.3123023054534275,-1.0270066974917313,0.22100025613027305,1.3341232681314665,1.0,0,0,1,0,1,0,1.2224244671072615,0.3702599319607758,4287.752
5192,-0.7713836004138868,-0.32357208048348196,-1.5425376277480445,0.018385729492698916,1.0,0,0,1,0,0,0,0.31577920658776115,-2.6105730504366607,44.6086
5000,-0.8826447782557176,-0.27612820396387405,0.1740538871692733,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,1973.4312
4738,-0.08487846053875807,-0.9555180246794658,-0.7013303101578132,0.7360607505683904,2.0,0,1,0,1,0,0,-0.7425615644466753,0.28454907943177593,2759.0752
8058,-0.2505865977499958,2.3373707199858935,1.341064137121197,0.018385729492698916,1.0,1,0,1,0,0,0,-0.35450328173404844,-2.6105730504366607,667.1316
3644,1.2171140461209686,-1.0245929478744855,0.30149255690308263,0.4968357435431599,1.0,0,1,0,1,0,0,-0.7425615644466753,0.35121307584322026,2059.9852
8442,-0.061205869508581305,2.2168737112957637,-1.6112725182018586,-1.5365768161712994,2.0,0,0,0,0,0,0,0.2311119449050061,-2.620096478495438,38.6164
7430,1.986473254601716,-0.8354100926226367,0.05727727653432915,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,1749.7224
7950,-1.2069592753691407,-0.11869893886382989,-0.6543839411968135,1.3341232681314665,1.0,0,0,1,0,1,0,1.2224244671072615,0.3702599319607758,1897.53
2430,-0.061205869508581305,0.43081350373398297,0.1495686237836244,-1.5365768161712994,2.0,0,0,0,0,0,0,1.324730741640591,-2.620096478495438,445.4202
7717,0.8856977716984931,-0.7762650228348519,0.578116781706026,0.7360607505683904,2.0,0,1,0,1,0,0,0.31577920658776115,0.28454907943177593,2676.516
4689,0.7673348165476088,-0.6379960055536981,1.7903887376312646,-0.10122677401991632,2.0,0,0,0,1,0,0,1.324730741640591,0.64643934566533,3815.034
915,-0.8199124120257493,1.9346664034464451,1.348987818169738,0.13799823300531416,1.0,0,0,0,1,0,0,-1.0706472034673504,0.3893067880783313,6501.8699
4356,1.418331069877472,0.5219788657867724,-0.21458441240799137,-1.2973518091460687,0.0,0,0,1,1,0,0,-1.6492068249661755,0.2369319391378871,3579.3408
3878,0.5542814972760166,0.7929947064903232,0.5840579411017591,0.4968357435431599,1.0,1,1,0,1,0,0,1.324730741640591,0.35121307584322026,3677.2134
2320,-0.061205869508581305,0.06397330030623756,1.902361176248096,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.3827257022949668,0.360736503901998,4165.2448
7720,-0.0020243919331391857,2.1139565345295797,-1.515355622469561,-1.2973518091460687,0.0,0,0,1,1,0,0,0.2311119449050061,0.2369319391378871,885.514
4090,-1.5620481408217934,-0.2624528564765536,-0.472581260906038,0.018385729492698916,1.0,0,0,1,0,0,0,0.31577920658776115,-2.6105730504366607,221.0456
4009,-0.061205869508581305,1.3928458740473455,-0.791895358261933,-1.5365768161712994,2.0,0,0,0,0,0,0,-0.43564274084668864,-2.620096478495438,89.883
8092,0.8028437030928738,0.26141722630414205,-0.790335603746719,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.3827257022949668,0.2369319391378871,1929.4884
1966,-0.061205869508581305,-0.8292797637305246,-1.3911613702386507,-1.5365768161712994,2.0,0,0,0,0,0,0,0.31577920658776115,-2.620096478495438,165.7842
75,-1.0578219518790264,-0.8454371638479887,-0.42462281303988925,-0.10122677401991632,2.0,1,0,0,1,0,0,0.2311119449050061,0.64643934566533,2290.352
8380,0.5306089062458399,-1.3425266333251322,1.6609259100871572,0.4968357435431599,1.0,0,1,0,1,0,0,-1.0388969803363173,0.35121307584322026,3635.268
1401,-1.287446084871742,-0.8985899688313681,0.713014729193292,0.4968357435431599,1.0,1,1,0,1,0,0,-2.058431923099491,0.35121307584322026,5201.2296
8424,-1.2909969735262685,1.926105711245736,1.0664640701285522,0.7360607505683904,2.0,0,1,0,1,0,0,-0.35450328173404844,0.28454907943177593,3739.1328
7591,0.5069363152156632,1.0969895665055203,1.4322184969928722,-1.2973518091460687,0.0,0,0,1,1,0,0,1.2224244671072615,0.2369319391378871,4339.0186
2416,0.3885733600647789,0.6536038235171702,0.30254627196572204,-0.10122677401991632,2.0,1,0,0,1,0,0,1.2224244671072615,0.64643934566533,2705.1454
2801,-0.16773252914437695,-1.3425266333251322,-0.340927730921671,0.7360607505683904,2.0,0,1,0,1,0,0,-1.825596953471915,0.28454907943177593,2636.568
3532,-0.17956882465946555,-0.7239447095943614,-1.0003323682211267,0.7360607505683904,2.0,0,1,0,1,0,0,-0.3827257022949668,0.28454907943177593,2220.443
4810,1.5366940250283563,-1.0007001596700624,-0.31425176509576247,0.4968357435431599,1.0,0,1,0,1,0,0,0.2311119449050061,0.35121307584322026,1687.1372
5666,-1.060189210982044,-0.37964431559811607,-0.521676696149807,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.43564274084668864,0.64643934566533,2966.139
6587,-1.031782101745832,2.0220837044087427,-1.4284577590059342,0.018385729492698916,1.0,0,0,1,0,0,0,-0.3827257022949668,-2.6105730504366607,311.5944
4682,-1.0081095107156552,0.5134083778743518,-0.41981864102177635,0.4968357435431599,1.0,0,1,0,1,0,0,0.31577920658776115,0.35121307584322026,1946.7992
5936,1.0040607268493773,-1.3425266333251322,0.42518076968141866,1.3341232681314665,1.0,0,0,1,0,1,0,0.31577920658776115,0.3702599319607758,1326.2736
4042,0.8856977716984931,0.7757017225772471,-0.372913908218267,0.13799823300531416,1.0,0,0,0,1,0,0,1.324730741640591,0.3893067880783313,2239.0854
8165,-0.061205869508581305,0.0912035100804361,1.1826513689959408,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.35450328173404844,0.360736503901998,4327.7
6097,-0.558330281142295,0.5860096340689868,1.1720725822120563,0.13799823300531416,1.0,1,0,0,1,0,0,1.2224244671072615,0.3893067880783313,4022.7636
6626,-1.5963733978155497,-1.1976385694426241,0.7705815210956666,0.13799823300531416,1.0,1,0,0,1,0,0,-1.0706472034673504,0.3893067880783313,3605.307
3249,-0.061205869508581305,0.009986442837642334,-0.9390151193632784,-1.5365768161712994,1.0,1,0,1,0,0,1,-1.825596953471915,0.360736503901998,1677.816
7255,-0.9678661059643546,-1.3425266333251322,0.5301999699973675,-1.2973518091460687,0.0,1,0,1,1,0,0,1.324730741640591,0.2369319391378871,517.3266
6564,0.4714274286703978,-0.6143897162467304,0.3478912502540175,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,3690.5294
2408,1.4538399564227371,2.002436340695103,-1.4998893913525828,0.018385729492698916,1.0,1,0,1,0,0,0,0.2311119449050061,-2.6105730504366607,189.0872
3211,0.5069363152156632,1.8376984683902535,-0.5499124164909295,1.0948982611062361,1.0,0,1,0,1,0,0,-1.825596953471915,0.3702599319607758,4073.3644
2668,-1.2093265344721584,0.36022305866709714,-1.6907111039120288,0.7360607505683904,2.0,1,1,0,1,0,0,0.2311119449050061,0.28454907943177593,645.1602
7464,-1.6520039867364655,-1.2686444184015409,0.21404701782939084,0.13799823300531416,1.0,0,0,0,1,0,0,-1.6492068249661755,0.3893067880783313,2922.1962
